SKU;Descricao SKU;PEP;Cod. ;Desc. BIOS;PLM
1508368;MASTER C8400 H3-04378 SEST R2 LT12;H3-04378;11217216;BIOS POS-RIQ670FB V0202.3.XD21G9.H4.P;RIQ670FB
1508378;POS MASTER D3500 H3-04483 PRODESP IT1;H3-04483;11212483;BIOS POS-RIH610FE V002 V0102.7.XD22.H2.P;RIH610FE
1508383;POS MASTER C6400 H3-03859 SEEC-DF R2 IT2;H3-03859;11212432;BIOS RIH670FA R2 PLUS V0203.6.XD22.H5.P;RIH670FA
1508384;POS MASTER C6400 H3-03859 SEEC-DF R2 IT1;H3-03859;11212432;BIOS RIH670FA R2 PLUS V0203.6.XD22.H5.P;RIH670FA
1508385;POS MASTER C6400 H3-04488 DPE-AM ITEM 1;H3-04488;11212485;BIOS POS-RIH670FA V006 BASIC V0205.X;RIH670FA
1508386;POS MASTER D3500 H3-04488 DPE-AM ITEM 2;H3-04488;11216151;BIOS POS-RIH610FE V0101.5.XD20.H2.P;RIH610FE
1508388;POSITIVO MASTER C6400, MON M2300, MOUSE;H3-04327;11212432;BIOS RIH670FA R2 PLUS V0203.6.XD22.H5.P;RIH670FA
1508396;POS MASTER C8400 H3-04482 TCE-SC LT1-IT1;H3-04482;11216189;BIOS_RIQ670FB_V0203.4.XD22G10.H4.P;RIQ670FB
1508397;POS MASTER D3500 H3-04492 CEITM/SP IT1;H3-04492;11212483;BIOS POS-RIH610FE V002 V0102.7.XD22.H2.P;RIH610FE
1508400;POS MAST C6400 SGG/GO H3-04061 243;H3-04061;11212172;BIOS POS-RIH670FA V0202.5.XD20.H2.P;RIH670FA
1508401;POSITIVO MASTER C4400 H3-04510;H3-04510;11212325;BIOS RAX300ES R2 V001 V0103.7.XD20.H1.P;RAX300ES
1701293;POSITIVO MASTER A2100 T4500A20C MAO;SEMPEP;11130982;BIOS DH8KL01 BIOS DH8KL01 1.00.L X64;DH8KL01
1701308;POSITIVO MASTER A2100 T4500A2VC-1 MAO;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701309;POSITIVO MASTER A2100 T4500A2UC MAO;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701310;POSITIVO MASTER A2100 F8500A20C MAO;SEMPEP;11130982;BIOS DH8KL01 BIOS DH8KL01 1.00.L X64;DH8KL01
1701311;POSITIVO MASTER A2100 F8500A2VC MAO;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701312;POSITIVO MASTER A2100 F8500A2VC-1 MAO;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701313;POSITIVO MASTER A2100 F8500A2UC MAO;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701457;POSITIVO MASTER U3100 PMSP;H3-02186;11124525;BIOS UNION HIBERTEK T23 U3100 V9045 UEFI;H110T
1701520;POSITIVO MASTER U3100 F8100A10A;SEMPEP;11149294;BIOS UNION H110T HIBERTEK T23 U3100 UEFI;H110T
1701521;POSITIVO MASTER U3100 F8256A1UC;SEMPEP;11149294;BIOS UNION H110T HIBERTEK T23 U3100 UEFI;H110T
1701522;POSITIVO MASTER U3100 F8256A1VC;SEMPEP;11149294;BIOS UNION H110T HIBERTEK T23 U3100 UEFI;H110T
1701523;POSITIVO MASTER U3100 H3-02241;H3-02241;11124525;BIOS UNION HIBERTEK T23 U3100 V9045 UEFI;H110T
1701553;UNION MASTER A2100 AVAN I5 4GB;H4-00611;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701557;POSITIVO MASTER A2100 F8256A2VC MAO;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701577;POSITIVO MASTER A2100 F8256A2VC-1 MAO;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701578;MASTER A2100 H4-00611 I5 AVAN S/BAT;H4-00611;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701579;MASTER A2100 H4-00611 I5 AVAN BAT;H4-00611;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701580;MASTER A2100 H4-00611 I3 INTER BAT;H4-00611;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701581;MASTER A2100 H4-00611 I3 INTER S/BAT;H4-00611;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701620;POSITIVO MASTER A2100 SAUDE H3-02383 WIN;H3-02383;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701621;POSITIVO MASTER A2100 SAUDE H3-02383 FD;H3-02383;11130982;BIOS DH8KL01 BIOS DH8KL01 1.00.L X64;DH8KL01
1701657;POSITIVO MASTER U3100 PUC H4-00711;H4-00711;11124525;BIOS UNION HIBERTEK T23 U3100 V9045 UEFI;H110T
1701659;POSITIVO MASTER U3100 G.3 H3-02523;H3-02523;11124525;BIOS UNION HIBERTEK T23 U3100 V9045 UEFI;H110T
1701660;POSITIVO MASTER U3100 PMARAPIRAC;H3-02530;11124525;BIOS UNION HIBERTEK T23 U3100 V9045 UEFI;H110T
1701689;POSITIVO MASTER U3100 PMARAPIRAC;H3-02530;11124525;BIOS UNION HIBERTEK T23 U3100 V9045 UEFI;H110T
1701737;POSITIVO MASTER U3100 - H3-02651;H3-02651;11124525;BIOS UNION HIBERTEK T23 U3100 V9045 UEFI;H110T
1701802;POSITIVO MASTER A2100 T4500A2UC-1 MAO;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701843;POSITIVO MASTER A2100 T4500A20C CWB;SEMPEP;11130982;BIOS DH8KL01 BIOS DH8KL01 1.00.L X64;DH8KL01
1701844;POSITIVO MASTER A2100 T4500A2VC CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701845;POSITIVO MASTER A2100 T4500A2VC-1 CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701846;POSITIVO MASTER A2100 T4500A2UC CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701847;POSITIVO MASTER A2100 F8500A20C CWB;SEMPEP;11130982;BIOS DH8KL01 BIOS DH8KL01 1.00.L X64;DH8KL01
1701848;POSITIVO MASTER A2100 F8500A2VC CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701849;POSITIVO MASTER A2100 F8500A2VC-1 CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701850;POSITIVO MASTER A2100 F8500A2UC CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701853;POSITIVO MASTER A2100 F8256A2VC CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701854;POSITIVO MASTER A2100 F8256A2VC-1 CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701860;POSITIVO MASTER A2100 T4500A20C-1 MAO;SEMPEP;11130982;BIOS DH8KL01 BIOS DH8KL01 1.00.L X64;DH8KL01
1701862;POSITIVO MASTER A2100 T4500A2VC-1 MAO;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701863;POSITIVO MASTER A2100 T4500A2VC-2 MAO;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701876;POSITIVO MASTER A2100 T4500A2VC-3 MAO;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701881;POSITIVO MASTER A2100 T4128A2VC CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701882;POSITIVO MASTER A2100 T4128A2VC-1 CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701886;POSITIVO MASTER U3100 F16100A10A;SEMPEP;11149294;BIOS UNION H110T HIBERTEK T23 U3100 UEFI;H110T
1701887;POSITIVO MASTER A2100 T4128A2VC-1 MAO;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701889;MASTER A2100 AVAN I5 4GB BAT W10 CWB;H4-00611;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701897;MASTER A2100 TEL I5 AVAN S/BAT CWB;H4-00759;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701939;POSITIVO UNION I34128AB MAO;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701940;POSITIVO UNION I581TAB MAO;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701965;POSITIVO UNION I341TAB CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701966;POSITIVO UNION I34128AB CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701975;POSITIVO MASTER A2100 F8256A2VE MAO;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701978;POSITIVO UNION I581TAB CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701979;POSITIVO UNION I58128AB CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1701993;POSITIVO MASTER A2100 T4500A20C-1 CWB;SEMPEP;11130982;BIOS DH8KL01 BIOS DH8KL01 1.00.L X64;DH8KL01
1701996;POSITIVO MASTER A2100 T4500A2VC-1 CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702007;POSITIVO MASTER A2100 T4500A2VC-2 CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702008;POSITIVO MASTER A2100 T4500A2UC-1 CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702014;POSITIVO MASTER A2100 F8256A2VC-1 CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702032;POSITIVO MASTER A2100 T4500A2VC-4 MAO;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702033;POSITIVO MASTER A2100 T4500A2VC-5 MAO;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702035;POSITIVO MASTER A2100 T4128A2VC-4 CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702036;POSITIVO MASTER A2100 T4128A2VC-5 CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702044;POSITIVO MASTER U3100 T23G;SEMPEP;11149294;BIOS UNION H110T HIBERTEK T23 U3100 UEFI;H110T
1702057;POSITIVO MASTER A2100 F8256A2VE CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702059;POSITIVO MASTER A2100 F8256A2VE;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702060;POSITIVO MASTER A2100 F8500A2VE CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702064;POSITIVO MASTER A2100 H4-00759 INTERM 1;H4-00759;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702066;POSITIVO MASTER A2100 H4-00759 AVANC 1;H4-00759;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702087;POSITIVO MASTER A2100 H4-00759 AVANC 2;H4-00759;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702133;POSITIVO MASTER A2100 F8500A2UC2;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702134;POSITIVO MASTER A2100 F8500A2VC2;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702137;POSITIVO MASTER A2100 T8128N2VC CWB;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702138;POSITIVO MASTER A2100 T4256A2VC;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702159;POSITIVO MASTER A2100 F8256A2VC-2;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702160;POSITIVO MASTER A2100 T4128A2VC-3;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702162;POSITIVO MASTER A2100 T4500A2VC-6;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702163;POSITIVO MASTER A2100 F8256A2VC-3;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702164;POSITIVO MASTER A2100 T4500A20C-2;SEMPEP;11130982;BIOS DH8KL01 BIOS DH8KL01 1.00.L X64;DH8KL01
1702165;POSITIVO MASTER A2100 T4500A2VC-6;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702166;POSITIVO MASTER A2100 TT4500A2VC;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702167;POSITIVO MASTER A2100 T4500A2UC-2;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702168;POSITIVO MASTER A2100 F8500A20C-2;SEMPEP;11130982;BIOS DH8KL01 BIOS DH8KL01 1.00.L X64;DH8KL01
1702169;POSITIVO MASTER A2100 F8500A2VC-3;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702170;POSITIVO MASTER A2100 F8500A2UC-1;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702171;POSITIVO MASTER A2100 F8256A2VC-4;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702172;POSITIVO UNION I341TAB IOS;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702173;POSITIVO UNION I34128AB IOS;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702174;POSITIVO UNION I581TAB IOS;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702189;POSITIVO UNION I58128AB IOS;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702195;MASTER A2100 I3 INTER S/BAT IOS;H4-00759;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702196;MASTER A2100 H4-00759 INTERM 1 IOS;H4-00759;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702201;MASTER A2100 AIO I5 AVAN S/BAT IOS;H4-00759;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702202;MASTER A2100 H4-00759 AIO AVAN 1 IOS;H4-00759;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702203;MASTER A2100 H4-00759 AVANC 2 IOS;H4-00759;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702204;POSITIVO MASTER A2100 F8256A2VC-5;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702205;POSITIVO MASTER A2100 F8500A2VC-2 IOS;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702213;POSITIVO MASTER A2100 T8128A2VC;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702241;POSITIVO MASTER A2100 T4128A2VC-5 IOS;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702255;POSITIVO MASTER A2100 T8128N2VC IOS;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702280;POSITIVO MASTER U3100 F4100A1UC;SEMPEP;11149294;BIOS UNION H110T HIBERTEK T23 U3100 UEFI;H110T
1702281;POSITIVO MASTER U3100 F4100A10A;SEMPEP;11149294;BIOS UNION H110T HIBERTEK T23 U3100 UEFI;H110T
1702282;POSITIVO MASTER U3100 F8256A10A;SEMPEP;11149294;BIOS UNION H110T HIBERTEK T23 U3100 UEFI;H110T
1702292;POSITIVO MASTER U3100 SF8256A1UC;SEMPEP;11149294;BIOS UNION H110T HIBERTEK T23 U3100 UEFI;H110T
1702357;POSITIVO UNION I341TA REMANUFATURADO;SEMPEP;11130200;BIOS DH8KL01 V1.00.X;DH8KL01
1702584;POSITIVO MASTER A3200 C464N2AA IOS;SEMPEP;11184075;BIOS GLKT2 V01.02.X ;GLKT2 
1702585;POSITIVO MASTER A3200 C4256N20A IOS;SEMPEP;11184075;BIOS GLKT2 V01.02.X;GLKT2
1702586;POSITIVO MASTER A6200 T4128N20A IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702597;POSITIVO MASTER A6200 T4256N20A IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702598;POSITIVO MASTER A6200 F8128N20A IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702599;POSITIVO MASTER A6200 F8256N20A IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702600;POSITIVO MASTER A3200 C464N2XC IOS;SEMPEP;11184075;BIOS GLKT2 V01.02.X ;GLKT2 
1702601;POSITIVO MASTER A3200 C4256N2XC IOS;SEMPEP;11184075;BIOS GLKT2 V01.02.X ;GLKT2 
1702605;POSITIVO MASTER A3200 C4256N2XC-1 IOS;SEMPEP;11184075;BIOS GLKT2 V01.02.X ;GLKT2 
1702606;POSITIVO MASTER A6200 T4128N2XC IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702607;POSITIVO MASTER A6200 T8128N2XC-1 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702608;POSITIVO MASTER A6200 T8256N2XC IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702609;POSITIVO MASTER A6200 T8256N2XC-1 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702610;POSITIVO MASTER A6200 F8128N2XC IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702612;POSITIVO MASTER A6200 F8128N2XC-1 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702613;POSITIVO MASTER A6200 F8256N2XC IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702614;POSITIVO MASTER A6200 F8256N2XC-1 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702637;POSITIVO MASTER A6200 T8128N2XC-2 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702638;POSITIVO MASTER A6200 F8256N2XC-2 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702655;POSITIVO MASTER A6200 T4128N2VE;H4-00759;11189805;BIOS ADPT2 V1.08.X PD;ADPT2
1702656;POSITIVO MASTER A6200 F8256N2VE;H4-00759;11198572;BIOS ADPT2 V1.09.X;ADPT2
1702680;POSITIVO MASTER A6200 T8128N2XC-3 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702681;POSITIVO MASTER A6200 F8256N2XC-3 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702699;POSITIVO MASTER A6200 S7256N1XD IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702737;POSITIVO MASTER A6200 S8256N2XC-1 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702738;POSITIVO MASTER A6200 S8256N2XC IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702739;POSITIVO MASTER A6200 S8512N2XC IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702740;POSITIVO MASTER A6200 S8512N2XC-1 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702741;POSITIVO MASTER A6200 T8128N2XB;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702742;POSITIVO MASTER A6200 S7256N1XD IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702743;POSITIVO MASTER A6200 S7256N1XD IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702744;POSITIVO MASTER A6200 S7256N1XD IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702745;POSITIVO MASTER A6200 S7256N1XD IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702747;POSITIVO MASTER A3200 C464N2AE IOS;SEMPEP;11193446;BIOS GLKT2 V2.05.X 230203A ELEMIDIA;GLKT2
1702757;POSITIVO MASTER A6200 S8256N2VB;H4-00759;11189805;BIOS ADPT2 V1.08.X PD;ADPT2
1702758;POSITIVO MASTER A6200 T8256N20A-1 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702763;POSITIVO MASTER A6200 F8256N2XC-4 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702767;POSITIVO MASTER A6200 T8256N20A IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702778;POSITIVO MASTER A6200 S8256N1WE IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702779;POSITIVO MASTER A6200 T8256N2XC-4 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702780;POSITIVO MASTER A6200 T8256N2XC-2 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702781;POSITIVO MASTER A6200 F8256N2XC-6 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702782;POSITIVO MASTER A6200 F8256N2XC-5 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702783;POSITIVO MASTER A6200 T8256N20A-2 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702787;POSITIVO MASTER A6200 T8128N2XC-4 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702788;POSITIVO MASTER A6200 T4128N2XC-1 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702789;POSITIVO MASTER A6200 T8256N2XC-3 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702790;POSITIVO MASTER A6200 F8128N2XC-2 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702791;POSITIVO MASTER A6200 T4256N20A-1 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702792;POSITIVO MASTER A6200 F8256N20A-1 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702794;POSITIVO MASTER A6200 T8256N2WC IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702797;POSITIVO MASTER A6200 F8128N2XC-3 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702798;POS MASTER A6200 F8256N2VE PFIXO;H4-00759;11189805;BIOS ADPT2 V1.08.X PD;ADPT2
1702818;POSITIVO MASTER A6200 F8256N2XC-8 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702827;POSITIVO MASTER A6200 F8256N2XC-7 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702837;POSITIVO MASTER A6200 T8256N2XC-5 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702847;POSITIVO MASTER A6200 F7256N2XC IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702859;POSITIVO MASTER A6200 S8512N2XC-2 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702867;POSITIVO MASTER A6200 S8256N2XC-3 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702877;POSITIVO MASTER A6200 S8512N2XC-3 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702887;POSITIVO MASTER A6200 S8256N2XC-2 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702897;POS MASTER A6200 - H3-3994;H3-03994;11198572;BIOS ADPT2 V1.09.X;ADPT2
1702907;POSITIVO MASTER A6200 F7256N2XC-1 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702917;POSITIVO MASTER A6200 F7256N2XC-2 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702918;POSITIVO MASTER A6200 F7256N2XC-3 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702920;POSITIVO MASTER A6200 F8256N1XE IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702921;POSITIVO MASTER A6200 T4128N2XB - 1;H4-00759;11210341;BIOS ADPT2 V1.12.X;ADPT2
1702927;POSITIVO MASTER A6200 F8256N1WC IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702928;POSITIVO MASTER A6200 F8256N1XE-1 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702929;POSITIVO MASTER A6200 F8256N2XB - 1;H4-00759;11210341;BIOS ADPT2 V1.12.X;ADPT2
1702937;POS MASTER A6200 F8256N2XC-9 IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702997;POSITIVO MASTER A6200 S7256N2XE;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1702998;POSITIVO MASTER A6200 S7256N2XC-1;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1703007;POSITIVO MASTER A6200 S7256N2XC;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1703018;POSITIVO MASTER A6200 T8512N2XC;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1703027;POSITIVO MASTER A6200 F8512N2XC;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1703028;POSITIVO MASTER A6200 F8512N2XC-1;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1703037;POSITIVO MASTER A6200 F8256N1WE;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1703048;POSITIVO MASTER A6200 T8256N2XA;H4-00759;11210341;BIOS ADPT2 V1.12.X;ADPT2
1703057;POSITIVO MASTER A6200 F8256N1WC-1;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1703067;POSITIVO MASTER A6200 F7512N2XC IOS;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1703077;POSITIVO MASTER A6200 S7512N1WE;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1703078;POSITIVO MASTER A6200 F7256N1XE;SEMPEP;11210341;BIOS ADPT2 V1.12.X;ADPT2
1703079;POSITIVO MASTER A6200 F8256N1XE-3;SEMPEP;11210341;BIOS ADPT2 V1.12.X;ADPT2
1703087;POSITIVO MASTER A6200 S7512N1WE-1;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1703088;POSITIVO MASTER A6200 F7256N2XC-3;H4-00759;11210341;BIOS ADPT2 V1.12.X;ADPT2
1703097;POSITIVO MASTER A6200 T8128N10A;SEMPEP;11216176;BIOS ADPT2 V3.13.X HELLO;ADPT2
1703098;POSITIVO MASTER A6200 F8256N2XC-10;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1703107;POSITIVO MASTER A6200 F7512N1XC;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1703108;POSITIVO MASTER A6200 F7512N1XC-1;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1703109;POSITIVO MASTER A6200 F7256N1XC;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1703110;POSITIVO MASTER A6200 F8512N1XC-1;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1703111;POSITIVO MASTER A6200 F8256N1XC;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1703117;POSITIVO MASTER A6200 F7256N1XC-1;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1703127;POSITIVO MASTER A6200 F8512N1XC;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
1703128;POSITIVO MASTER A6200 F8256N1XC-1;SEMPEP;11216177;BIOS ADPT2 V3.13.X;ADPT2
